标题,开发商,房子信息,发布信息,售价/万,单价
客厅能打乒乓球，房子满五年，配套成熟，交通便利,海辰馨苑 -金山,4室2厅 | 153.36平米 | 南 北 | 精装 | 中楼层(共6层) | 2007年建 | 板楼,4人关注 / 1个月以前发布,220,"14,346元/平"
近低铁，楼层好，户型方正，南北通透，户型大,贝尚湾(公寓) -九亭,2室2厅 | 103.07平米 | 南 北 | 精装 | 中楼层(共15层) | 2009年建 | 板楼,8人关注 / 1个月以前发布,645,"62,579元/平"
买一层得两层，南北通透，随时看房，毛坯,布鲁斯小镇(二期) -惠南,3室2厅 | 155.25平米 | 南 北 | 毛坯 | 低楼层(共14层) | 2011年建 | 板楼,16人关注 / 2个月以前发布,285,"18,358元/平"
非底楼，一手动迁，诚意出售，价格低,伟业金锦苑三村 -金桥,2室1厅 | 79.02平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,6人关注 / 4个月以前发布,560,"70,869元/平"
满五  毛坯  总价优惠  楼层好,阳光美林 -月浦,2室1厅 | 94.04平米 | 南 | 毛坯 | 高楼层(共13层) | 2015年建 | 板楼,33人关注 / 4个月以前发布,285,"30,307元/平"
税费少+精装修+方便看房+南北通透+近地铁,菊泉新城(菊盛路50弄) -顾村,2室1厅 | 75.68平米 | 南 北 | 简装 | 低楼层(共11层) | 2005年建 | 板楼,7人关注 / 2个月以前发布,349,"46,116元/平"
全明户型的正三房，近地铁，近公园，好楼层，诚意出售,江中公寓 -松江新城,3室2厅 | 103.34平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,3人关注 / 3个月以前发布,430,"41,611元/平"
临平路地铁口+次卧采光好+高区视野,紫虹嘉苑 -临平路,2室2厅 | 99.65平米 | 南 | 精装 | 高楼层(共16层) | 2003年建 | 板楼,7人关注 / 2个月以前发布,1080,"108,380元/平"
电梯中楼层 视野好 采光佳 出行方便,四季绿城 -高境,2室2厅 | 91.3平米 | 南 | 简装 | 高楼层(共14层) | 2009年建 | 板楼,3人关注 / 8天以前发布,618,"67,689元/平"
徐汇产权，户型方正，无遮挡，可拎包入住,航天新苑 -漕河泾,2室2厅 | 76.13平米 | 南 北 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,43人关注 / 1个月以前发布,618,"81,177元/平"
陆家嘴精装修看江低总价两房电梯房,陈家宅小区(潍坊西路) -陆家嘴,2室1厅 | 52.49平米 | 南 | 精装 | 高楼层(共22层) | 1995年建 | 塔楼,52人关注 / 一年前发布,418,"79,635元/平"
中环次新房 精装全明 南北2房 电梯高区视野好满五税少,中环一号二期（琉樽尚品） -大华,2室2厅 | 90.85平米 | 南 北 | 简装 | 18层 | 2012年建 | 板楼,28人关注 / 2个月以前发布,641,"70,556元/平"
花园位置中间楼层，满五只有一，看房随时有钥匙,申立苑 -洋泾,2室2厅 | 93.14平米 | 南 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,14人关注 / 5个月以前发布,926,"99,421元/平"
钟秀苑 双南2房，户型方正 业主诚意出售 近佘山站,新凯城钟秀苑 -泗泾,2室1厅 | 70.67平米 | 南 | 精装 | 高楼层(共18层) | 2012年建 | 板楼,14人关注 / 4个月以前发布,282,"39,904元/平"
此房满五，户型好，视野宽阔，采光充足，社区配套齐全,文怡花园 -西渡,3室2厅 | 135.3平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,19人关注 / 1个月以前发布,323,"23,873元/平"
一手动迁，位置好，购房成本低。,佘北家园竹青苑 -佘山,3室1厅 | 80.75平米 | 西南 | 毛坯 | 中楼层(共8层)  | 暂无数据,22人关注 / 2个月以前发布,245,"30,341元/平"
70年产权住宅+5号线+满五年+诚意出售！,万顺水原墅 -颛桥,1室1厅 | 46.25平米 | 南 | 精装 | 低楼层(共12层) | 2012年建 | 板楼,60人关注 / 2个月以前发布,209,"45,190元/平"
2+1户型南北通透 楼层好采光刺眼 位置好近享河畔风光,奥林匹克花园 -九亭,2室2厅 | 88.78平米 | 南 北 | 精装 | 中楼层(共13层) | 2010年建 | 板楼,5人关注 / 1个月以前发布,488,"54,968元/平"
两房两卫带车位，临河位置好，税费少,绿庭尚城 -九亭,2室2厅 | 95.66平米 | 南 | 精装 | 高楼层(共27层) | 2008年建 | 板楼,32人关注 / 3个月以前发布,468,"48,924元/平"
楼层好 视野宽阔 采光充足 户型方正 小区环境好,新凯城玉兰苑 -泗泾,2室1厅 | 71.05平米 | 南 | 毛坯 | 中楼层(共13层) | 2012年建 | 板楼,48人关注 / 2个月以前发布,280,"39,409元/平"
浦发绿城永泰路2080弄 2室2厅 南,浦发绿城永泰路2080弄 -三林,2室2厅 | 71.88平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,11人关注 / 2个月以前发布,449,"62,466元/平"
满五年+税费低+精装+南北双阳台+阳光拉满,绿地康桥新苑 -康桥,2室1厅 | 92.66平米 | 南 | 简装 | 高楼层(共13层) | 2004年建 | 板楼,5人关注 / 一年前发布,580,"62,595元/平"
6号线+LCM旭辉房  内环内小户型  首付需105万 税少,博山小区 -洋泾,1室1厅 | 42.11平米 | 南 | 精装 | 低楼层(共6层) | 1987年建 | 板楼,5人关注 / 3个月以前发布,299,"71,005元/平"
双南两房的，中间楼层，近地铁站，视野采光好看房方便,海防新村 -洋泾,2室1厅 | 48.33平米 | 南 | 毛坯 | 中楼层(共6层) | 1983年建 | 板楼,15人关注 / 1个月以前发布,315,"65,177元/平"
咫尺7号线地铁口，南北两房采光耀眼。,大华锦绣华城(一街区) -北蔡,2室1厅 | 78.39平米 | 南 | 毛坯 | 低楼层(共18层) | 2008年建 | 板楼,282人关注 / 9个月以前发布,686,"87,512元/平"
近地铁14号线，满五年V一，税少，看房方便，业主诚售,阳光威尼斯C区 -真光,2室2厅 | 99.36平米 | 南 | 简装 | 低楼层(共26层) | 2004年建 | 板楼,38人关注 / 4个月以前发布,569,"57,267元/平"
精装修，无个税，南北通透，看房方便，业主诚心卖,康桥月苑 -康桥,2室2厅 | 72.27平米 | 南 北 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,25人关注 / 2个月以前发布,338,"46,770元/平"
总监推荐 正气双南两房 地跌500米 背靠公园 中楼层,民星二村 -中原,2室1厅 | 54.21平米 | 南 北 | 简装 | 低楼层(共6层) | 1990年建 | 板楼,26人关注 / 4个月以前发布,348,"64,195元/平"
三林板块+2011次新商品房+南北三房+有北阳台,中海御景熙岸(公寓) -三林,3室2厅 | 88.32平米 | 南 北 | 精装 | 18层 | 2011年建 | 板楼,69人关注 / 5个月以前发布,607,"68,728元/平"
2006年电梯商品房高楼层+嘉里城+位置好不靠路,证大家园(四期) -高行,3室2厅 | 109.45平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,16人关注 / 2个月以前发布,995,"90,910元/平"
【店长推荐】全南两房 无增值税无个税  欢迎实地看房,粤秀名邸 -大宁,2室2厅 | 80.88平米 | 南 | 简装 | 低楼层(共28层) | 2014年建 | 板楼,91人关注 / 2个月以前发布,655,"80,985元/平"
品质小区，三房朝南，三阳台，84松26,保利叶上海(二期) -顾村,3室2厅 | 84.63平米 | 南 | 简装 | 低楼层(共24层) | 2012年建 | 板楼,24人关注 / 10个月以前发布,485,"57,309元/平"
双南两居，三开间向南，中间位置  高楼层 很诚意,中环一号(一期) -大华,2室2厅 | 97.39平米 | 南 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,29人关注 / 1个月以前发布,640,"65,716元/平"
美丽家园小区，满五，低总价，房东诚意出。,殷行一、二村 -中原,1室1厅 | 30.18平米 | 南 | 简装 | 低楼层(共6层) | 1984年建 | 板楼,2人关注 / 8天以前发布,205,"67,926元/平"
电梯非顶高楼层 采光视野通风好 三个大卧室,达城锦园 -康桥,3室2厅 | 97.79平米 | 东 南 北 | 精装 | 高楼层(共11层) | 2010年建 | 板楼,2人关注 / 8天以前发布,518,"52,971元/平"
小区湖景南北三房，好楼层小区中间，业主出国诚意出售,中环家园 -万里,3室2厅 | 140.28平米 | 南 | 精装 | 低楼层(共18层) | 2003年建 | 板楼,1人关注 / 3天以前发布,1088,"77,560元/平"
税少，户型方正，全明户型，业主诚心出售,晶波坊 -金桥,1室1厅 | 49.07平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,6人关注 / 7天以前发布,265,"54,005元/平"
永和二村 1室1厅 南,永和二村 -永和,1室1厅 | 34.93平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,1人关注 / 10天以前发布,210,"60,121元/平"
13号线北蔡站300米+双南全明+商品房+楼层两楼,加东花园 -北蔡,2室1厅 | 72.51平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,1人关注 / 9天以前发布,520,"71,715元/平"
动迁房出售免增值税，2013年次新房，交通便利15号线,晶欣坊 -梅陇,1室1厅 | 55.51平米 | 南 | 简装 | 中楼层(共18层) | 2013年建 | 板楼,6人关注 / 10天以前发布,399,"71,879元/平"
山姆旁 近地铁 总价低 全明户型 业主诚意出售,翔瑞新苑 -南翔,2室2厅 | 87.9平米 | 南 | 简装 | 低楼层(共18层) | 2014年建 | 板楼,7人关注 / 14天以前发布,420,"47,782元/平"
新上房源、三轨交通、配套齐全、碧云国际社区,金杨七街坊 -金杨,1室1厅 | 51.57平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,45人关注 / 2个月以前发布,315,"61,083元/平"
单价低 电梯大一房 店长推荐好楼层 业主诚意税费少,梅陇四村 -华东理工,1室1厅 | 55.36平米 | 南 | 简装 | 低楼层(共20层) | 1995年建 | 塔楼,41人关注 / 4个月以前发布,299,"54,011元/平"
满5不v1，户型方正，南北通风，简单装修，近地铁。,水塘小区 -真如,1室1厅 | 32.93平米 | 南 | 简装 | 低楼层(共6层) | 1989年建 | 板楼,7人关注 / 1个月以前发布,218,"66,202元/平"
wow！没住过人。15号线地铁口700米的精装南北大两房!,虹景苑 -春申,2室1厅 | 62.26平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,157人关注 / 2个月以前发布,330,"53,004元/平"
边套全明+南北通+满五名下无房+宝钢式独栋=必卖好房,殷行一、二村 -中原,2室1厅 | 49.41平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,118人关注 / 8个月以前发布,264,"53,431元/平"
上南九村非顶楼双南两房 近地铁 税费低,上南九村 -世博,2室1厅 | 63.08平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,17人关注 / 3个月以前发布,463,"73,399元/平"
近地铁+采光充足+美丽家园+业主诚意,开鲁一村 -中原,1室1厅 | 41.58平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,10人关注 / 1个月以前发布,237,"56,999元/平"
面积大，位置好，总价低，税费少,鹤沙航城东茗苑 -航头,2室1厅 | 80平米 | 南 | 毛坯 | 低楼层(共18层) | 2013年建 | 板楼,2人关注 / 1个月以前发布,315,"39,375元/平"
全明户型一房  好楼层  出行方便,长桥一村 -长桥,1室1厅 | 39.76平米 | 南 | 简装 | 中楼层(共5层) | 1988年建 | 板楼,8人关注 / 2个月以前发布,379,"95,322元/平"
双南小户型，地铁１号线，二房低总价,化工二三村 -华东理工,2室0厅 | 47.81平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,24人关注 / 1个月以前发布,305,"63,795元/平"
小区中间位置，低总价，业主诚意素质高，看中可签字!,金地未未来 -高行,1室1厅 | 54.38平米 | 南 | 精装 | 低楼层(共15层) | 2009年建 | 板楼,8人关注 / 3个月以前发布,528,"97,095元/平"
田林双南大两房，中间楼层，前排视野开阔无遮挡，方便,田林五六七村 -田林,2室0厅 | 61.84平米 | 南 | 简装 | 中楼层(共6层) | 1983年建 | 板楼,11人关注 / 1个月以前发布,499,"80,693元/平"
地铁口，总价低，精装修，视野好，满 五 唯 一,大华一村 -大华,1室1厅 | 47.34平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,14人关注 / 1个月以前发布,252,"53,232元/平"
地铁口，总价低，精装修，视野好，满 五 唯 一,大华一村 -大华,1室1厅 | 47.34平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,14人关注 / 1个月以前发布,252,"53,232元/平"
地铁+婚房装修拎包入住+全明户型+诚意出售,益文路79弄 -梅陇,1室1厅 | 54.29平米 | 南 北 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,12人关注 / 4个月以前发布,318,"58,575元/平"
9号线漕河泾 /精装修/电梯一房,金虹桥东苑怡和园 -金虹桥,1室1厅 | 52.57平米 | 北 | 精装 | 高楼层(共13层) | 2002年建 | 塔楼,195人关注 / 11个月以前发布,305,"58,018元/平"
低总价双南两房，高楼层采光好，满五年税费少,龙州小区 -华东理工,2室0厅 | 43.71平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,70人关注 / 3个月以前发布,295,"67,491元/平"
次新小区 总价低 采光好 看房方便 诚意卖,惠益新苑 -惠南,1室1厅 | 57.91平米 | 南 北 | 毛坯 | 中楼层(共18层) | 2014年建 | 板楼,9人关注 / 8个月以前发布,172,"29,702元/平"
售后公房、税少、多15平面积 、低密度,康乐小区(徐汇) -康健,2室1厅 | 45.52平米 | 南 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,6人关注 / 2个月以前发布,414,"90,950元/平"
中间楼层 边套全明 全新装修 14，15号线 百联+万家,真光七街坊 -真光,1室1厅 | 47.18平米 | 南 | 精装 | 中楼层(共6层) | 1993年建 | 板楼,12人关注 / 1个月以前发布,300,"63,587元/平"
满五年，一梯两户，南北两房，近地铁站，南北通透,呼玛三村 -张庙,2室1厅 | 54.04平米 | 南 北 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,0人关注 / 1个月以前发布,310,"57,365元/平"
张江南，近地铁，小区中间位置，楼层位置佳，业主诚售,海尚康庭 -康桥,1室1厅 | 56.54平米 | 南 | 精装 | 低楼层(共13层) | 2008年建 | 板楼,119人关注 / 5个月以前发布,279,"49,346元/平"
康桥+双地铁600米+满五税费低+配套齐全,和合新村 -御桥,1室1厅 | 53.68平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,5人关注 / 3个月以前发布,360,"67,065元/平"
中楼层，税费少，得房率高，钥匙房随时可看，诚意卖,锦龙苑 -上大,2室2厅 | 86.07平米 | 南 北 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,2人关注 / 1个月以前发布,480,"55,769元/平"
新顾村大家园C区 2室2厅 南,新顾村大家园C区 -顾村,2室2厅 | 106.9平米 | 南 | 精装 | 中楼层(共10层) | 2006年建 | 板楼,24人关注 / 4个月以前发布,460,"43,031元/平"
楼梯南部直通一房 一手动迁 采光好无遮挡 边套,川杨新苑(三期) -张江,1室1厅 | 57.17平米 | 南 | 毛坯 | 低楼层(共6层) | 2010年建 | 板楼,3人关注 / 2个月以前发布,378,"66,119元/平"
近锦江乐园站、一梯两户、房型正气，采光无遮挡。,花苑村丁香园 -康健,1室1厅 | 41.9平米 | 南 | 简装 | 中楼层(共5层) | 1992年建 | 板楼,20人关注 / 1个月以前发布,279,"66,588元/平"
房子是售后公房满五年业主诚意出售，近地铁，出行方便,田林三四村 -田林,1室1厅 | 37.69平米 | 南 | 简装 | 6层 | 1984年建 | 板楼,11人关注 / 1个月以前发布,309,"81,985元/平"
满五年、近地铁、中间楼层、业主诚意出售！,彭顺小区 -彭浦,1室1厅 | 38.18平米 | 南 | 简装 | 中楼层(共6层) | 1983年建 | 板楼,1人关注 / 2个月以前发布,236,"61,813元/平"
满五年，楼层好，配套设施齐全。,市京一村 -中原,2室1厅 | 50.58平米 | 南 北 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,10人关注 / 1个月以前发布,326,"64,453元/平"
3号线和18号线双轨交，中间楼,三门路358弄 -五角场,1室1厅 | 43.24平米 | 南 北 | 简装 | 中楼层(共7层) | 1995年建 | 板塔结合,8人关注 / 1个月以前发布,270,"62,443元/平"
7、15号线顾村公园站，华山医院、龙湖天街，宜居,菊泉新城(陆翔路358弄) -顾村,1室1厅 | 52.04平米 | 南 | 精装 | 中楼层(共5层) | 2005年建 | 板楼,2人关注 / 2个月以前发布,258,"49,578元/平"
急售，价格可谈，10/18双地铁，中间楼层，房龄新,汇丰苑 -五角场,2室1厅 | 60.38平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,20人关注 / 3个月以前发布,470,"77,841元/平"
和源名城 2室1厅 南 北,和源名城 -彭浦,2室1厅 | 72.82平米 | 南 北 | 简装 | 高楼层(共34层) | 2011年建 | 板楼,4人关注 / 1个月以前发布,520,"71,409元/平"
上海市文明小区+近地铁+中间楼层+1梯2户+钥匙+大一房,体育花苑 -上海南站,1室1厅 | 46.03平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,8人关注 / 1个月以前发布,350,"76,038元/平"
房本满五，视野好，采光佳，南北户型，适合一家人居住,共富四村 -共富,2室2厅 | 89.43平米 | 南 北 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,10人关注 / 4个月以前发布,436,"48,754元/平"
